0;2295.28;101038.3934;5.498051474;test
0;541.17;8030.032091;3.59337588;test
0;1663.24;80928.89788;3.976642337;test
0;2160.98;76044.71173;4.323348861;test
0;34.33;103.8323783;1.506936898;test
0;354.77;5671.272357;2.996492737;test
0;188.34;2475.100492;1.594481151;test
0;1790.95;60025.61926;4.370361321;test
0;2709.56;253227.5559;5.29262971;test
0;643.29;33634.10059;1.521565296;test
0;1052.92;87806.95252;1.540601442;test
0;117.49;958.492443;1.396515328;test
0;474.23;6454.682233;2.562501355;test
0;524.92;10058.5537;3.086279246;test
0;2916.27;348722.4018;2.930839463;test
0;2338.98;35232.13375;25.81090834;test
0;2061.08;46645.07579;9.171344612;test
0;234.78;3494.633325;1.682651217;test
0;1114.25;89349.57331;1.525401642;test
0;3010.62;44438.05479;41.49441243;test
0;2699.04;192239.3801;8.714781365;test
0;3615.01;103876.0872;20.4127945;test
0;925.7;34396.22585;3.67996073;test
0;739.58;41144.39597;1.345479213;test
0;1693.81;73988.28235;4.411478283;test
0;2812.79;359809.2347;2.029808246;test
0;2378.81;24091.52708;27.18803887;test
0;2224.51;37052.53045;16.24380349;test
0;898.71;24534.66171;2.13246501;test
0;2157.53;40500.07018;20.48047479;test
0;2293.31;39378.06546;11.22680474;test
0;1168.77;11573.76731;6.450462859;test
0;2169.43;51482.17378;5.828025412;test
0;1431.56;164121.5452;1.432115351;test
0;2065.5;44188.56417;8.225853191;test
0;1947.36;45219.08369;4.902456243;test
0;3170.19;68282.50964;19.68860619;test
0;3240.53;109584.912;5.584308188;test
0;2239.23;73469.24405;7.73809608;test
0;699.87;21996.8665;1.601201627;test
0;1061.56;38192.46302;3.521807436;test
0;2005.98;56293.78226;8.809034079;test
0;1351.98;116570.9939;1.496714397;test
0;2119.88;49073.73931;9.781398027;test
0;3415.97;79348.31683;13.60511044;test
0;2156.04;61442.51428;6.800281746;test
0;1743.89;143379.5635;1.848143217;test
0;1741.27;72373.54081;4.582572707;test
0;1508.18;225995.2177;1.496964721;test
0;595.09;25901.77704;1.609222906;test
0;2346.59;82953.74911;6.680473472;test
0;3466.95;48776.7501;28.97250717;test
0;949.3;26735.09694;3.179288689;test
0;1527.08;33106.48867;4.486504242;test
0;659.23;24464.35045;1.508132418;test
0;4520.85;57007.93047;55.46410199;test
0;1407.1;46684.505;3.799994501;test
1;3518.33;32242.92703;77.62009027;test
1;3293.76;27060.3532;74.32089282;test
1;3345.26;21874.03112;98.70054936;test
1;1975.54;18578.02912;30.54788835;test
1;2756.77;37816.73207;32.8742344;test
1;3907.06;50593.69894;65.83604144;test
1;1762.3;96846.75106;3.131710181;test
1;2405.52;15150.98439;75.17913585;test
1;2029.6;75422.05282;6.252556788;test
1;2732.5;195855.5018;4.558387636;test
1;2452.31;85297.90235;9.438615005;test
1;821.51;20668.69296;3.820337194;test
1;3540.74;46692.67222;54.14935882;test
1;2869.86;219867.0948;4.003312219;test
1;2837.5;38863.87773;38.16417598;test
0;4282.52;48615.64791;75.72172306;training
0;4240.29;48985.33369;69.20056837;training
0;4194.81;50926.49829;63.67175138;training
0;2007.59;25128.82713;23.92581861;training
0;4306.12;49069.62447;76.19399828;training
0;3184.87;28433.90962;70.53734309;training
0;4275.93;54609.99491;56.26787695;training
0;4268.85;104566.893;17.55510852;training
0;4253.3;121757.2584;14.24836651;training
0;3085.72;73737.4353;21.61722885;training
0;4318.4;49269.62386;76.43171658;training
0;3054.27;73721.88997;21.42819582;training
0;4286.11;46840.98931;78.44775838;training
0;4233.9;47813.31088;72.93086504;training
0;3146.33;59514.66054;27.73801047;training
0;1594.58;22719.18015;9.119253099;training
0;2262.28;28956.45399;23.36050609;training
0;1179.22;17018.11044;4.968506675;training
0;2782.79;55733.46363;10.01404066;training
0;2218.94;33876.05013;8.869975397;training
0;2333.68;45860.26765;23.65233013;training
0;2131.96;23358.49853;28.95262972;training
0;2360.08;28226.09058;17.88963843;training
0;2934.83;43063.91983;28.87013034;training
0;2825.66;56632.44638;10.33417717;training
0;2392.11;38930.57364;26.28166188;training
0;2901.76;49782.75519;15.26638859;training
0;2710.45;46907.57767;18.65947652;training
0;1569.8;54254.2089;4.916894322;training
0;3198.21;114956.8035;12.73326822;training
0;3559.54;130606.8105;18.21187366;training
0;1569.44;51432.58377;6.242568508;training
0;2758.12;90395.37099;12.57775668;training
0;3945.26;104111.5523;30.95006797;training
0;1693.62;58159.10456;4.987292367;training
0;1570.86;55244.89194;4.264594851;training
0;1932.16;84078.15755;6.396127077;training
0;3399.41;128754.066;12.72402492;training
0;3400.47;129234.1637;15.66560734;training
0;3428.38;123258.315;13.60396245;training
0;3441.7;120177.3943;13.05951639;training
0;3197.1;112046.5008;12.29530564;training
0;4474.03;105077.7155;35.26960823;training
0;4169.54;95673.53618;36.94405128;training
0;4163.29;99504.39665;35.08616869;training
0;2209.52;40281.53598;18.75251274;training
0;4374.21;101256.6267;36.88261889;training
0;5146.91;38675.1943;153.8063917;training
0;2067.82;63495.56714;8.334772663;training
0;1339.67;46931.7752;2.433860268;training
0;2001.85;52002.02216;8.258393827;training
0;4422.75;98072.70077;39.57125154;training
0;4422.85;100499.4962;38.04002918;training
0;4430.35;98024.13986;39.56352103;training
0;2081.5;52605.17361;10.97030529;training
0;2049.11;53436.91407;10.67858339;training
0;697.72;24394.32511;3.008901153;training
0;301.48;5756.14401;1.523809788;training
0;655.08;23627.19214;2.641165906;training
0;312.94;5527.514689;2.327357694;training
0;674.88;23968.95667;2.7956532;training
0;1061.34;17293.7041;9.245716202;training
0;693.34;24281.68465;2.909532136;training
0;686.46;24373.40979;2.827334442;training
0;698.97;24650.67927;2.95528574;training
0;675.8;24179.08746;2.699937774;training
0;676.25;24101.95972;2.794248866;training
0;675.12;24140.59224;2.714200519;training
0;676.34;24155.4431;2.835014075;training
0;507.32;16946.67923;2.123182305;training
0;307.47;6281.930619;1.560250698;training
0;919.81;34712.26963;2.743285887;training
0;1784.76;46436.43475;6.850168597;training
0;1138.49;41093.12449;3.569482843;training
