epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,6112.2,3.06499,2.58626,2.44169,0.30581,0.25277,0.19645,0.08823,3.78046,5.18049,3.45385,0.00136664,0.00136664,0.00136664
184,6145.12,3.21662,2.37055,2.26437,0.37946,0.34699,0.24841,0.12918,3.38236,3.79402,2.96943,0.00136499,0.00136499,0.00136499
185,6178.01,2.96946,2.62205,2.28228,0.31193,0.23907,0.24731,0.13011,3.3029,3.75651,2.94042,0.00136334,0.00136334,0.00136334
186,6210.82,2.70613,2.41149,2.23656,0.26986,0.25546,0.25511,0.14214,3.22887,3.52451,2.82194,0.00136169,0.00136169,0.00136169
187,6243.62,3.19279,2.49247,2.28089,0.30571,0.37158,0.31486,0.175,3.25592,3.06221,2.7963,0.00136004,0.00136004,0.00136004
188,6276.43,2.96948,2.42823,2.23605,0.5727,0.55464,0.52234,0.23008,3.15983,2.77705,2.76908,0.00135839,0.00135839,0.00135839
189,6309.22,3.28444,2.70669,2.42078,0.69062,0.45492,0.59116,0.258,3.03079,2.87693,2.65043,0.00135674,0.00135674,0.00135674
190,6342.09,2.88961,2.5311,2.29761,0.73135,0.44612,0.5728,0.26665,2.91542,2.99004,2.57769,0.00135509,0.00135509,0.00135509
191,6375.22,3.00597,2.55284,2.2814,0.61303,0.44672,0.53429,0.25834,2.80573,2.86908,2.51043,0.00135344,0.00135344,0.00135344
192,6408.17,2.92303,2.32894,2.25269,0.49917,0.60152,0.53925,0.25599,2.89662,2.56651,2.54727,0.00135179,0.00135179,0.00135179
193,6441.34,3.14572,2.4217,2.30538,0.4876,0.67077,0.55123,0.26087,2.94294,2.56909,2.5892,0.00135014,0.00135014,0.00135014
194,6474.23,2.89366,2.45727,2.28815,0.50651,0.64379,0.56874,0.2395,3.06185,2.55778,2.64267,0.00134849,0.00134849,0.00134849
195,6507.25,2.97878,2.42332,2.28495,0.62118,0.44322,0.53097,0.21904,2.9996,2.7566,2.65591,0.00134684,0.00134684,0.00134684
196,6540.55,3.33097,2.57379,2.2932,0.70277,0.44672,0.59012,0.23641,3.0073,2.77663,2.66194,0.00134519,0.00134519,0.00134519
197,6573.49,2.87201,2.20629,2.19804,0.69361,0.4745,0.60136,0.20763,3.23111,2.7169,2.78981,0.00134354,0.00134354,0.00134354
198,6606.51,2.92066,2.43051,2.2559,0.67145,0.49756,0.57566,0.23413,3.23193,2.64503,2.83259,0.00134188,0.00134188,0.00134188
199,6639.71,3.08018,2.48999,2.36138,0.66185,0.54583,0.58955,0.27444,2.9913,2.6492,2.67904,0.00134023,0.00134023,0.00134023
200,6672.88,3.24455,2.57405,2.30508,0.53351,0.55397,0.50289,0.28247,3.37327,2.73864,2.88272,0.00133858,0.00133858,0.00133858
201,6705.8,2.91472,2.36278,2.3001,0.49547,0.39661,0.31938,0.13397,3.4533,3.60626,3.0932,0.00133693,0.00133693,0.00133693
202,6738.66,3.01566,2.51119,2.37355,0.25615,0.30551,0.16415,0.06591,4.24376,5.13108,3.90141,0.00133528,0.00133528,0.00133528
203,6771.49,2.93428,2.37782,2.42105,0.19438,0.19809,0.11934,0.05186,4.42417,5.77571,4.1275,0.00133363,0.00133363,0.00133363
204,6804.58,2.98405,2.22577,2.28109,0.21166,0.20082,0.11916,0.05945,4.45396,5.62068,4.36919,0.00133198,0.00133198,0.00133198
205,6837.58,3.15357,2.49584,2.36825,0.23875,0.20628,0.14432,0.06541,4.15475,5.62341,4.02223,0.00133033,0.00133033,0.00133033
206,6870.6,2.96574,2.28708,2.26169,0.2174,0.12295,0.12326,0.05809,4.21699,5.53415,4.01677,0.00132868,0.00132868,0.00132868
207,6903.49,2.93342,2.16106,2.14254,0.18944,0.13934,0.12579,0.06084,4.28255,4.97483,3.94554,0.00132703,0.00132703,0.00132703
208,6936.7,3.45831,2.65721,2.33835,0.25785,0.13115,0.15967,0.06808,4.20949,5.52572,3.86451,0.00132538,0.00132538,0.00132538
209,6969.64,2.86109,2.36303,2.27445,0.27745,0.09016,0.10945,0.05293,4.47768,6.69765,4.12612,0.00132373,0.00132373,0.00132373
210,7002.8,3.02997,2.3822,2.171,0.23856,0.04098,0.06671,0.03275,4.79365,8.90376,4.67116,0.00132208,0.00132208,0.00132208
211,7037.36,2.95587,2.21751,2.22767,0.09402,0.04098,0.03648,0.01912,5.06676,10.8551,4.99522,0.00132043,0.00132043,0.00132043
212,7071.04,3.00489,2.46886,2.31405,0.01863,0.18989,0.03423,0.01734,4.8376,11.3562,5.10917,0.00131878,0.00131878,0.00131878
213,7103.48,3.03346,2.57774,2.40763,0.24426,0.08197,0.09322,0.05257,4.49295,7.35193,4.24355,0.00131713,0.00131713,0.00131713
214,7136.48,2.90889,2.49226,2.26169,0.49521,0.27829,0.29234,0.15357,3.12309,3.09512,2.79067,0.00131548,0.00131548,0.00131548
215,7169.19,3.28221,2.93844,2.35604,0.56627,0.4877,0.52534,0.21235,2.99826,2.8252,2.653,0.00131383,0.00131383,0.00131383
216,7202.21,3.07004,2.69106,2.31357,0.53012,0.44672,0.42491,0.15084,3.13,2.93913,2.71495,0.00131218,0.00131218,0.00131218
217,7235.13,2.97468,2.43081,2.32914,0.41669,0.47131,0.3368,0.12895,3.25963,2.95481,2.78443,0.00131053,0.00131053,0.00131053
218,7268.05,3.03071,2.41538,2.30646,0.42202,0.53005,0.39289,0.13008,3.16938,3.01552,2.74874,0.00130888,0.00130888,0.00130888
219,7300.87,3.00074,2.58925,2.26675,0.62769,0.39754,0.50289,0.16154,3.10193,2.96272,2.73014,0.00130723,0.00130723,0.00130723
220,7334.14,2.88201,2.22305,2.20697,0.55649,0.47131,0.43599,0.22528,3.1432,3.11866,2.72692,0.00130558,0.00130558,0.00130558
221,7367.63,2.92256,2.49744,2.23071,0.76436,0.36174,0.44018,0.21956,3.282,3.16293,2.8368,0.00130393,0.00130393,0.00130393
222,7400.37,2.87405,2.44039,2.19819,0.57254,0.44972,0.43605,0.21,3.29456,3.2281,2.80522,0.00130228,0.00130228,0.00130228
223,7433.93,2.80997,2.34186,2.17812,0.59994,0.43108,0.42955,0.22967,3.16644,3.36623,2.64235,0.00130063,0.00130063,0.00130063
224,7466.83,2.96368,2.29073,2.16332,0.22252,0.24044,0.09357,0.04576,4.46396,6.7019,4.09025,0.00129898,0.00129898,0.00129898
225,7499.83,2.95761,2.26703,2.19334,0.24879,0.24044,0.10383,0.04329,4.64072,6.78534,4.09618,0.00129733,0.00129733,0.00129733
226,7532.74,3.04226,2.30362,2.25466,0.37083,0.26605,0.19428,0.10072,3.41049,4.66675,2.95294,0.00129568,0.00129568,0.00129568
227,7566.06,2.66988,2.26569,2.1949,0.43477,0.25683,0.22084,0.11232,3.38889,4.35393,2.92125,0.00129403,0.00129403,0.00129403
228,7598.99,3.06383,2.30901,2.18966,0.32216,0.28962,0.20406,0.10972,3.72235,3.97426,3.24623,0.00129238,0.00129238,0.00129238
229,7631.76,2.94183,2.45157,2.22242,0.34736,0.24863,0.18025,0.0935,4.03712,4.81683,3.54158,0.00129072,0.00129072,0.00129072
230,7664.66,2.96747,2.39924,2.14844,0.39279,0.44672,0.35293,0.18651,3.33297,3.45051,2.83568,0.00128907,0.00128907,0.00128907
231,7697.43,3.03394,2.29917,2.21388,0.48273,0.5123,0.41279,0.19696,3.15296,2.77115,2.75509,0.00128742,0.00128742,0.00128742
232,7730.36,2.87546,2.46747,2.30824,0.44852,0.46311,0.37928,0.19508,3.06138,2.7785,2.68167,0.00128577,0.00128577,0.00128577
233,7763.09,2.86429,2.40674,2.20551,0.65535,0.46311,0.46356,0.22658,3.01288,2.74098,2.67016,0.00128412,0.00128412,0.00128412
234,7796.36,2.95107,2.37617,2.26041,0.63676,0.47131,0.4979,0.21442,3.08269,2.65093,2.66416,0.00128247,0.00128247,0.00128247
235,7830.02,2.8672,2.16365,2.20515,0.59438,0.53449,0.51027,0.1883,3.11584,2.64249,2.65034,0.00128082,0.00128082,0.00128082
236,7863.67,3.09992,2.51801,2.30307,0.62289,0.46311,0.43379,0.17822,3.15187,2.72006,2.61172,0.00127917,0.00127917,0.00127917
237,7897.03,2.68723,2.40044,2.15353,0.50607,0.58743,0.39336,0.1788,3.20615,2.51112,2.63734,0.00127752,0.00127752,0.00127752
238,7930.38,2.74944,2.03951,2.22561,0.4884,0.60828,0.48965,0.17864,3.17153,2.59797,2.65682,0.00127587,0.00127587,0.00127587
239,7964.06,2.9701,2.23778,2.25952,0.55006,0.58743,0.51502,0.19512,3.09963,2.61323,2.62804,0.00127422,0.00127422,0.00127422
240,7997.69,2.78527,2.2051,2.17157,0.63092,0.61515,0.57046,0.22765,2.99753,2.63841,2.58481,0.00127257,0.00127257,0.00127257
241,8031.38,2.8344,2.25039,2.27125,0.50714,0.58743,0.50886,0.23981,2.96889,2.68617,2.5795,0.00127092,0.00127092,0.00127092
242,8064.92,2.72465,2.3127,2.11099,0.52388,0.57923,0.52785,0.26485,2.97689,2.71912,2.59938,0.00126927,0.00126927,0.00126927
243,8097.99,2.74443,2.21482,2.26086,0.5991,0.52935,0.57305,0.28865,2.98927,2.66277,2.6103,0.00126762,0.00126762,0.00126762
244,8132.19,2.84461,2.14652,2.19674,0.71011,0.56284,0.58894,0.31191,2.96542,2.49034,2.60063,0.00126597,0.00126597,0.00126597
245,8166.02,2.72742,2.0936,2.16493,0.6232,0.53861,0.59539,0.30552,3.00861,2.48497,2.64609,0.00126432,0.00126432,0.00126432
246,8199.6,2.84219,2.24977,2.20599,0.548,0.7069,0.59711,0.25635,3.03117,2.52476,2.66788,0.00126267,0.00126267,0.00126267
247,8232.91,2.69616,2.35739,2.24471,0.631,0.65437,0.57432,0.28171,3.03142,2.55382,2.66108,0.00126102,0.00126102,0.00126102
248,8266.54,2.86859,2.11305,2.16015,0.47135,0.55464,0.47353,0.22723,3.16101,2.60421,2.72576,0.00125937,0.00125937,0.00125937
249,8300.14,3.04933,2.29766,2.21174,0.70261,0.40883,0.51207,0.23358,3.1203,2.713,2.68759,0.00125772,0.00125772,0.00125772
250,8333.54,2.79616,2.08614,2.22585,0.77631,0.50543,0.5634,0.27153,3.1359,2.78392,2.69994,0.00125607,0.00125607,0.00125607
251,8366.81,2.70423,2.21043,2.22145,0.7201,0.53005,0.6154,0.26829,3.09778,2.73936,2.70611,0.00125442,0.00125442,0.00125442
252,8400.19,2.76345,1.92222,2.12427,0.5898,0.65608,0.62258,0.24382,3.31493,3.15199,2.89413,0.00125277,0.00125277,0.00125277
253,8433.78,2.78475,2.14009,2.1581,0.69302,0.60507,0.66709,0.27317,3.40919,3.08561,2.97686,0.00125112,0.00125112,0.00125112
254,8467.17,2.73164,1.89721,2.13894,0.71676,0.60661,0.67458,0.25424,3.41831,3.00616,2.96435,0.00124947,0.00124947,0.00124947
255,8500.65,2.89956,2.05438,2.21865,0.8951,0.43797,0.60396,0.28267,3.34097,2.94229,2.77984,0.00124782,0.00124782,0.00124782
256,8534.12,3.0099,2.13368,2.20034,0.65515,0.46908,0.55113,0.3196,3.22676,2.69666,2.63695,0.00124617,0.00124617,0.00124617
257,8567.44,2.77341,2.22927,2.20514,0.68695,0.54511,0.58897,0.31763,3.26268,2.59545,2.64342,0.00124452,0.00124452,0.00124452
258,8601.21,2.77754,2.14098,2.20669,0.70621,0.44768,0.57166,0.2912,3.27521,2.65692,2.69317,0.00124287,0.00124287,0.00124287
259,8634.8,2.72365,1.92903,2.10003,0.74945,0.44561,0.57664,0.27607,3.39204,2.88774,2.72664,0.00124121,0.00124121,0.00124121
260,8668.42,2.76909,2.09268,2.16762,0.82562,0.60519,0.70949,0.32973,3.10647,2.76757,2.62417,0.00123956,0.00123956,0.00123956
261,8702.16,2.85278,2.06177,2.17591,0.56138,0.42213,0.5095,0.27654,3.2725,2.95024,2.81833,0.00123791,0.00123791,0.00123791
262,8735.75,2.60224,2.03284,2.18901,0.40514,0.28142,0.2193,0.11649,3.86324,4.96028,3.29246,0.00123626,0.00123626,0.00123626
263,8769.25,2.72169,2.08365,2.19459,0.58273,0.46176,0.48983,0.25664,3.20654,3.28904,2.76908,0.00123461,0.00123461,0.00123461
264,8802.96,2.6537,2.00568,2.17947,0.69166,0.61968,0.66336,0.32614,3.17625,3.22662,2.68695,0.00123296,0.00123296,0.00123296
265,8836.47,2.52422,2.07183,2.12675,0.78104,0.62367,0.69774,0.33333,3.19481,3.34612,2.67811,0.00123131,0.00123131,0.00123131
266,8869.92,2.60591,1.8756,2.12452,0.83642,0.58944,0.69854,0.33674,3.1241,3.31157,2.64005,0.00122966,0.00122966,0.00122966
267,8903.55,2.68319,2.1662,2.20152,0.67663,0.64617,0.68062,0.34007,3.17993,3.02547,2.82994,0.00122801,0.00122801,0.00122801
268,8937.83,2.93869,2.17679,2.16457,0.58541,0.55464,0.62645,0.34047,3.0974,3.02102,2.76399,0.00122636,0.00122636,0.00122636
269,8971.47,2.75939,2.10801,2.13622,0.68976,0.53232,0.60376,0.32885,2.98618,3.00266,2.55786,0.00122471,0.00122471,0.00122471
270,9005.7,2.55868,2.0081,2.17902,0.53393,0.56284,0.56546,0.33486,3.05435,2.99019,2.55839,0.00122306,0.00122306,0.00122306
271,9039.66,2.57453,1.97022,2.14062,0.57636,0.60451,0.59591,0.322,3.18407,2.9309,2.71462,0.00122141,0.00122141,0.00122141
272,9073.55,2.54887,1.88963,2.10743,0.39317,0.51366,0.44989,0.20478,3.44975,3.58017,2.88828,0.00121976,0.00121976,0.00121976
273,9107.85,2.65827,2.09147,2.22186,0.60376,0.27112,0.36524,0.19635,3.47299,4.56493,2.94137,0.00121811,0.00121811,0.00121811
274,9141.96,2.63274,2.06208,2.11939,0.32173,0.33939,0.41838,0.1966,3.39861,4.48962,2.88388,0.00121646,0.00121646,0.00121646
275,9176.02,2.58104,2.17623,2.17506,0.55514,0.53005,0.55621,0.25673,3.33905,3.41354,2.85207,0.00121481,0.00121481,0.00121481
276,9210.51,2.68474,1.99314,2.15037,0.58611,0.54518,0.54613,0.27711,2.96507,2.93902,2.73424,0.00121316,0.00121316,0.00121316
277,9244.76,2.6789,1.95128,2.16056,0.48598,0.57968,0.57181,0.29215,2.89283,2.82902,2.7338,0.00121151,0.00121151,0.00121151
278,9278.17,2.59011,1.93525,2.18903,0.52134,0.66257,0.58691,0.30817,2.77991,2.82345,2.7045,0.00120986,0.00120986,0.00120986
279,9311.57,2.90065,2.24993,2.25031,0.57502,0.615,0.59598,0.29987,2.69225,2.82243,2.68335,0.00120821,0.00120821,0.00120821
280,9344.96,2.84106,2.06217,2.23747,0.85014,0.50546,0.64499,0.27113,2.81592,2.89755,2.72957,0.00120656,0.00120656,0.00120656
281,9378.39,2.93944,2.28201,2.22825,0.69535,0.65049,0.65881,0.28128,2.92345,2.64626,2.66129,0.00120491,0.00120491,0.00120491
282,9411.77,2.68588,1.8486,2.11553,0.63878,0.56781,0.6449,0.25881,2.93988,2.55476,2.66511,0.00120326,0.00120326,0.00120326
283,9445.29,2.5153,1.86712,2.12302,0.58563,0.67977,0.57746,0.27039,2.92673,2.53,2.70419,0.00120161,0.00120161,0.00120161
284,9478.67,2.54707,2.0853,2.15889,0.65094,0.58814,0.58757,0.22164,3.06681,2.69398,2.71206,0.00119996,0.00119996,0.00119996
285,9512.25,2.81412,2.08957,2.11403,0.49967,0.48215,0.45957,0.2149,3.1652,2.8057,2.73363,0.00119831,0.00119831,0.00119831
286,9545.64,2.9684,2.25189,2.20735,0.69285,0.42158,0.59257,0.27351,3.22116,2.80532,2.84237,0.00119666,0.00119666,0.00119666
287,9579.3,2.5991,1.9757,2.10533,0.65454,0.45866,0.49548,0.226,3.29973,3.02209,2.89195,0.00119501,0.00119501,0.00119501
288,9612.53,2.65613,1.97812,2.11643,0.58967,0.45643,0.55936,0.24735,3.19822,2.8651,2.79777,0.00119336,0.00119336,0.00119336
289,9645.52,2.68288,2.12756,2.14517,0.64098,0.55515,0.56701,0.23813,3.1941,2.74819,2.78749,0.0011917,0.0011917,0.0011917
290,9678.87,2.58361,2.14036,2.12894,0.65282,0.41393,0.42279,0.22503,3.36151,3.24711,2.95708,0.00119005,0.00119005,0.00119005
291,9712.21,2.69534,2.06466,2.12496,0.33935,0.27322,0.22181,0.10977,4.2462,4.57556,3.61321,0.0011884,0.0011884,0.0011884
292,9745.8,2.70809,2.1437,2.15076,0.49728,0.24044,0.2692,0.13116,3.8258,3.8391,3.1603,0.00118675,0.00118675,0.00118675
293,9779.28,2.78892,1.99332,2.16052,0.55547,0.25683,0.29866,0.13065,3.85439,3.94182,3.1645,0.0011851,0.0011851,0.0011851
294,9812.7,2.672,2.01734,2.15441,0.4762,0.34836,0.33879,0.15481,3.68425,3.82408,3.09219,0.00118345,0.00118345,0.00118345
295,9846.21,2.57807,2.04668,2.21359,0.60881,0.32977,0.42445,0.21724,3.58722,3.83962,3.07019,0.0011818,0.0011818,0.0011818
296,9879.62,2.58702,2.00657,2.09373,0.75255,0.48087,0.54864,0.25082,3.49364,3.59793,2.99473,0.00118015,0.00118015,0.00118015
297,9913.01,2.8503,2.10436,2.15742,0.79772,0.48087,0.56278,0.25068,3.35824,3.62557,2.87677,0.0011785,0.0011785,0.0011785
298,9946.4,2.86172,2.25346,2.33304,0.82083,0.37646,0.47943,0.22125,3.34597,3.60512,2.93411,0.00117685,0.00117685,0.00117685
299,9979.82,2.64049,2.07705,2.19322,0.66616,0.35427,0.44738,0.2054,3.61082,3.66967,3.16033,0.0011752,0.0011752,0.0011752
300,10013.1,2.4635,1.99468,2.12795,0.54069,0.4042,0.39759,0.20548,3.87007,3.65227,3.35516,0.00117355,0.00117355,0.00117355
301,10046.5,2.70333,1.98276,2.16005,0.5066,0.1653,0.23867,0.12008,4.25199,5.43672,3.58221,0.0011719,0.0011719,0.0011719
302,10079.9,2.75534,1.99465,2.12286,0.32301,0.1571,0.21664,0.12246,4.36382,6.66094,3.95627,0.00117025,0.00117025,0.00117025
303,10113.3,2.43805,1.91529,2.10682,0.29008,0.18511,0.23094,0.12077,3.95785,5.61888,3.38071,0.0011686,0.0011686,0.0011686
304,10146.6,2.59036,1.91205,2.0865,0.6074,0.38934,0.41407,0.19447,3.31609,3.15733,2.74342,0.00116695,0.00116695,0.00116695
305,10179.9,2.58374,2.14422,2.20417,0.69807,0.55447,0.52573,0.20779,3.1886,3.1384,2.69792,0.0011653,0.0011653,0.0011653
306,10213.4,2.51274,1.87924,2.13855,0.63441,0.49727,0.52602,0.19907,3.18232,3.00215,2.70359,0.00116365,0.00116365,0.00116365
307,10246.8,2.59861,2.21738,2.20788,0.52966,0.60994,0.5803,0.21734,3.05905,2.89132,2.69361,0.001162,0.001162,0.001162
308,10280.3,2.7199,2.00127,2.17528,0.70119,0.53825,0.60766,0.28256,2.90264,2.81594,2.58543,0.00116035,0.00116035,0.00116035
309,10313.6,2.54936,1.96469,2.09196,0.75284,0.55464,0.62135,0.29803,2.86669,2.74605,2.56436,0.0011587,0.0011587,0.0011587
310,10347.1,2.47222,1.82239,2.09783,0.70202,0.48132,0.57395,0.3061,2.81066,2.67364,2.53158,0.00115705,0.00115705,0.00115705
311,10380.5,2.72964,1.98937,2.16525,0.66616,0.68716,0.6649,0.29075,2.83418,2.6055,2.61604,0.0011554,0.0011554,0.0011554
312,10413.6,2.78663,2.08458,2.1797,0.5723,0.65019,0.63286,0.2639,2.95131,2.73894,2.54306,0.00115375,0.00115375,0.00115375
313,10446.7,2.84699,1.95947,2.10034,0.56574,0.65437,0.60188,0.25733,2.96685,2.79456,2.53516,0.0011521,0.0011521,0.0011521
314,10480.3,2.61049,1.93885,2.07143,0.52831,0.56062,0.58964,0.2787,3.02677,2.83066,2.5615,0.00115045,0.00115045,0.00115045
315,10513.5,2.63486,2.02443,2.09691,0.56487,0.55464,0.584,0.29029,3.06666,2.79613,2.58003,0.0011488,0.0011488,0.0011488
316,10547,2.35296,1.88078,2.1025,0.6951,0.67077,0.67297,0.29349,3.15395,2.53502,2.69923,0.00114715,0.00114715,0.00114715
317,10580,2.66492,1.92952,2.18307,0.70289,0.66176,0.68468,0.27277,3.12841,2.80681,2.59077,0.0011455,0.0011455,0.0011455
318,10613,2.61794,2.21435,2.09363,0.7003,0.65758,0.69639,0.28723,3.11417,2.77979,2.56936,0.00114385,0.00114385,0.00114385
319,10646.1,2.77424,1.98722,2.14205,0.73064,0.64555,0.68812,0.2798,3.00688,2.85553,2.54805,0.0011422,0.0011422,0.0011422
320,10679.3,2.44742,1.83234,2.14981,0.78518,0.53825,0.6301,0.2564,3.10752,2.8366,2.63852,0.00114054,0.00114054,0.00114054
321,10712.2,2.89526,2.03584,2.19925,0.74866,0.53005,0.62473,0.2731,3.1346,2.84675,2.65438,0.00113889,0.00113889,0.00113889
322,10745.1,2.63597,1.88849,2.11585,0.78492,0.62158,0.70312,0.28956,3.13824,2.88841,2.62682,0.00113724,0.00113724,0.00113724
323,10778.1,2.51743,1.78803,2.14239,0.77862,0.58195,0.68536,0.30957,3.31013,2.91007,2.81252,0.00113559,0.00113559,0.00113559
324,10811.2,2.78403,2.11788,2.19279,0.38625,0.37712,0.21931,0.10865,4.16017,5.88458,3.83307,0.00113394,0.00113394,0.00113394
325,10843.7,2.46784,1.86415,2.17424,0.2213,0.20574,0.13118,0.06985,4.60732,7.89961,4.31832,0.00113229,0.00113229,0.00113229
326,10876.6,2.45133,1.83449,2.10803,0.24782,0.19809,0.12603,0.06193,4.57065,8.17573,4.31092,0.00113064,0.00113064,0.00113064
327,10909.5,2.46839,1.84787,2.12794,0.28418,0.20628,0.14603,0.06666,4.48365,8.01646,4.27957,0.00112899,0.00112899,0.00112899
328,10943.3,2.56847,1.95788,2.11181,0.88762,0.54113,0.67515,0.33149,3.07815,2.37542,2.66515,0.00112734,0.00112734,0.00112734
329,10976.1,2.3988,1.75438,1.99042,0.76602,0.57576,0.64377,0.3097,2.89511,2.15638,2.58563,0.00112569,0.00112569,0.00112569
330,11008.5,2.66139,1.83967,2.08771,0.78762,0.54645,0.67982,0.3176,2.94886,2.29179,2.60253,0.00112404,0.00112404,0.00112404
331,11041.7,2.68099,2.01425,2.09406,0.79023,0.54912,0.63384,0.27416,3.21656,2.76915,2.79111,0.00112239,0.00112239,0.00112239
332,11075.3,2.3304,1.99708,2.03873,0.64748,0.5744,0.62815,0.33962,2.95735,2.59047,2.62435,0.00112074,0.00112074,0.00112074
333,11108.7,2.58628,1.99338,2.15165,0.83688,0.52957,0.63069,0.32788,2.98621,2.63778,2.61112,0.00111909,0.00111909,0.00111909
334,11141.8,2.32473,1.77781,2.0495,0.78251,0.49727,0.61511,0.27482,2.97582,2.70167,2.61252,0.00111744,0.00111744,0.00111744
335,11174.7,2.63699,1.83688,2.08782,0.55215,0.6105,0.47291,0.20747,3.06686,3.21661,2.63917,0.00111579,0.00111579,0.00111579
336,11208.4,2.74859,1.87406,2.13841,0.48762,0.47268,0.35114,0.15608,3.39128,4.11619,2.8163,0.00111414,0.00111414,0.00111414
337,11241.7,2.54649,1.88401,2.05366,0.38079,0.39754,0.29558,0.14475,3.48753,4.26635,2.92926,0.00111249,0.00111249,0.00111249
338,11275.2,2.3916,1.78006,2.06919,0.51177,0.43852,0.3655,0.17921,3.3571,3.273,2.82227,0.00111084,0.00111084,0.00111084
339,11308.5,2.55261,2.20991,2.18068,0.59945,0.49666,0.51637,0.28231,2.9438,2.40563,2.56267,0.00110919,0.00110919,0.00110919
340,11341.7,2.31786,1.81192,2.05565,0.70083,0.56225,0.57579,0.29158,2.89846,2.32434,2.56654,0.00110754,0.00110754,0.00110754
341,11375.1,2.86147,2.01819,2.08016,0.72386,0.56757,0.5895,0.29086,2.92883,2.43397,2.59803,0.00110589,0.00110589,0.00110589
342,11408.2,2.79181,1.9942,2.11994,0.81754,0.65981,0.73234,0.29173,2.93931,2.54029,2.56926,0.00110424,0.00110424,0.00110424
343,11441.2,2.2992,1.83385,2.04696,0.84553,0.54797,0.71075,0.37135,2.81431,2.48815,2.54406,0.00110259,0.00110259,0.00110259
344,11474.1,2.40129,1.80322,2.05574,0.75861,0.57104,0.69713,0.37627,2.73951,2.48866,2.49039,0.00110094,0.00110094,0.00110094
345,11507.1,3.08711,2.19344,2.29324,0.54866,0.57435,0.54961,0.29928,2.7386,2.65978,2.4916,0.00109929,0.00109929,0.00109929
346,11539.8,2.52149,1.92601,2.11968,0.5796,0.56893,0.52985,0.26771,2.80303,2.80225,2.64215,0.00109764,0.00109764,0.00109764
347,11572.5,2.32654,1.97801,1.95336,0.54016,0.50072,0.51677,0.25749,2.94759,2.78722,2.68567,0.00109599,0.00109599,0.00109599
348,11604.7,2.81287,2.02264,2.11536,0.64878,0.55495,0.52537,0.25883,3.09766,2.59602,2.66293,0.00109434,0.00109434,0.00109434
349,11636.6,2.48016,2.02791,2.09134,0.77011,0.41393,0.51127,0.26563,3.02649,2.61094,2.63242,0.00109269,0.00109269,0.00109269
350,11668.5,2.31766,1.74977,2.07252,0.69223,0.41521,0.49331,0.25108,2.86476,2.60944,2.53104,0.00109103,0.00109103,0.00109103
351,11700.5,2.2762,1.7571,2.04188,0.49961,0.60383,0.5244,0.25538,2.86868,2.5714,2.53086,0.00108938,0.00108938,0.00108938
352,11732.6,2.48675,1.9345,2.07946,0.59785,0.55663,0.52537,0.25197,2.97666,2.56181,2.51932,0.00108773,0.00108773,0.00108773
353,11764.7,2.50717,1.83044,2.06873,0.46894,0.59429,0.51343,0.23928,2.99645,2.57219,2.55645,0.00108608,0.00108608,0.00108608
354,11796.7,2.45541,1.81933,2.03963,0.48708,0.56033,0.5304,0.24574,2.94426,2.60299,2.548,0.00108443,0.00108443,0.00108443
355,11828.6,2.30793,1.84277,2.11876,0.63193,0.45492,0.53339,0.25315,2.91014,2.63162,2.54887,0.00108278,0.00108278,0.00108278
356,11860.7,2.74359,1.90115,2.08855,0.70782,0.46769,0.51285,0.24808,2.94649,2.57466,2.58826,0.00108113,0.00108113,0.00108113
357,11892.7,2.48962,1.93224,2.08725,0.63587,0.45059,0.46574,0.2235,3.0293,2.53731,2.65973,0.00107948,0.00107948,0.00107948
358,11924.7,2.44152,1.99597,2.03078,0.30783,0.2826,0.24843,0.12634,3.14455,3.31862,2.72979,0.00107783,0.00107783,0.00107783
359,11956.6,2.47132,1.76934,2.09956,0.27893,0.36339,0.20558,0.09808,3.45248,4.29754,3.07224,0.00107618,0.00107618,0.00107618
360,11988,2.47099,1.78331,2.07869,0.25143,0.19809,0.13151,0.06005,4.17674,6.23215,3.85243,0.00107453,0.00107453,0.00107453
361,12018.7,2.57598,2.10055,2.21664,0.20857,0.1735,0.14665,0.06524,4.08988,7.03384,3.74685,0.00107288,0.00107288,0.00107288
362,12049.3,2.76756,2.1315,2.14544,0.21148,0.18169,0.14629,0.06625,4.08411,7.0696,3.76432,0.00107123,0.00107123,0.00107123
363,12080,2.69846,2.10569,2.2647,0.2859,0.32155,0.22826,0.13058,3.69407,4.54828,3.45543,0.00106958,0.00106958,0.00106958
364,12110.8,2.43934,1.88765,2.04938,0.69003,0.53005,0.61094,0.33414,2.89515,2.67778,2.54492,0.00106793,0.00106793,0.00106793
365,12141.6,2.49925,1.76892,2.10055,0.68463,0.56112,0.62304,0.33829,2.92207,2.6859,2.55482,0.00106628,0.00106628,0.00106628
366,12172.4,2.46873,1.94411,2.07265,0.7114,0.62774,0.69384,0.34411,3.09659,2.71063,2.62424,0.00106463,0.00106463,0.00106463
367,12203.2,2.67872,1.89505,2.09449,0.67497,0.57104,0.66472,0.31249,3.17067,2.80166,2.66141,0.00106298,0.00106298,0.00106298
