1;80.40351191;6.504414366;58.05910389;test
1;78.72099114;8.020822849;91.12879707;test
1;76.90359874;9.109385001;119.6806535;test
1;72.12715509;6.510103619;61.86437146;test
1;102.8133494;5.49505283;45.38157408;test
1;108.1131972;6.823273527;64.167155;test
1;269.5839742;1.236201786;6.396992539;test
1;54.26980558;6.314062601;53.7627128;test
1;177.9978875;2.493390772;12.36630711;test
1;254.6324026;2.469559814;11.86424062;test
1;188.5139135;3.073981325;17.76839883;test
1;123.403724;1.559754322;7.230163962;test
1;117.1242628;6.322448293;59.12009645;test
1;305.9055775;2.030883082;8.806342408;test
1;100.8921126;6.418764376;59.14979711;test
0;322.6430336;0.861235568;5.908469076;test
0;71.87149688;1.779098763;8.634827266;test
0;267.2912276;0.607978056;4.152633341;test
0;286.4433308;0.833267659;6.202941274;test
0;13.46027837;-0.789498924;1.429743482;test
0;77.9684267;0.415487703;2.772514747;test
0;63.93189127;-0.495103043;1.469367441;test
0;230.0041223;0.442711942;3.824245577;test
0;447.9444647;1.174141548;5.995575969;test
0;220.1938878;-0.694071235;1.428212429;test
0;341.7097211;-0.558058981;1.411473468;test
0;38.24234747;-0.527639997;1.618107712;test
0;89.96916572;0.304723439;3.829985059;test
0;92.04563939;1.007125178;4.826925495;test
0;642.7870838;0.288838788;2.816381578;test
0;105.6770225;4.397389616;29.21238882;test
0;184.5956322;2.290190284;15.53537109;test
0;73.15806876;-0.371097019;1.544104135;test
0;347.0965712;-0.593414604;1.474493712;test
0;105.6905239;5.693638237;47.33873781;test
0;356.8852677;1.760824168;9.190733381;test
0;171.2940224;4.488755619;31.85925762;test
0;173.7811215;0.670366385;3.406390844;test
0;239.5360128;-0.631256162;1.499784025;test
0;201.8617937;2.040445836;10.14513929;test
0;617.9274578;0.276945965;3.420408122;test
0;119.0589465;3.148336549;21.08430388;test
0;178.9761164;1.848076102;14.18042704;test
0;189.2010005;-0.127919039;2.911540076;test
0;151.8122096;3.12980562;21.44373031;test
0;182.1786696;1.710501446;12.80127105;test
0;112.1209593;0.265092011;3.822392959;test
0;220.3263189;0.966730759;8.118207135;test
0;509.1254371;-0.705553344;1.381557442;test
0;192.7229339;1.304191191;9.297579705;test
0;210.643456;0.507223835;4.60409148;test
0;187.0403094;3.4800702;24.7643102;test
0;360.3775778;0.487913516;5.644961974;test
0;255.66489;0.759721438;5.40258345;test
0;190.7267324;-0.637044943;1.651932134;test
0;194.0816325;0.865402274;4.918429846;test
0;194.1821571;1.833382414;10.48935796;test
0;409.7071735;-0.537720348;1.468158927;test
0;200.914545;0.954740167;7.06897987;test
0;243.9558668;2.508235709;18.78435408;test
0;245.5463531;1.836939918;14.28166824;test
0;419.5040455;-0.085856969;2.15470781;test
0;296.4246308;0.469753192;4.451628383;test
0;644.1298221;-0.885169351;1.442331503;test
0;185.5688783;-0.267689815;1.596175163;test
0;261.2213911;1.147048536;7.585419595;test
0;173.1451602;3.480811404;27.92943758;test
0;164.8147953;0.596923683;3.877000682;test
0;172.1603246;0.835987995;6.186163168;test
0;206.3363187;-0.822079502;1.520732822;test
0;142.1601469;5.5122341;57.91463287;test
0;203.3535518;0.471677478;3.893606472;test
0;513.3129646;0.537361719;3.463247262;training
0;569.2509978;-0.966959418;1.436024272;training
0;89.76336729;8.342639232;97.9060551;training
0;231.286142;1.474647605;11.00894327;training
0;232.9234969;2.505364181;14.12556879;training
0;149.9298322;2.913010194;16.80724539;training
0;157.1754741;0.296179661;2.387809244;training
0;211.4007111;-0.074130307;2.280247288;training
0;110.5122745;4.308653013;28.11451911;training
0;112.67922;2.28687115;11.93897637;training
0;53.58901273;-0.429465194;1.468728545;training
0;35.14746443;-0.573521532;1.4294518;training
0;893.991969;-0.686111787;1.427192395;training
0;29.12223266;-0.778841627;1.431117318;training
0;466.2639355;-0.276081637;1.687591222;training
0;137.9496792;0.274940077;2.608899188;training
0;473.1967586;0.040416278;2.096930977;training
0;846.7047798;-0.044927632;1.803688542;training
0;48.81414435;-0.217672546;1.672756175;training
0;107.994604;3.636978596;27.76778395;training
0;759.6048603;1.054337784;5.067196067;training
0;426.7220462;0.421137486;3.170353333;training
0;659.0631419;-0.696072865;1.467596465;training
0;44.76411494;-0.565175613;1.396451341;training
0;59.06182803;-0.323741075;1.714102775;training
0;167.9989164;0.158118078;2.283454688;training
0;171.2474962;2.215838695;11.28200619;training
0;966.4712364;-0.116508619;1.666547177;training
0;1020.086353;0.296052083;2.66837483;training
0;313.9573125;2.053269061;11.47791449;training
0;183.5785105;3.377511552;29.86851347;training
0;244.4351507;2.095405459;18.19112607;training
0;304.5880862;0.888768399;4.8016721;training
0;267.201104;0.31115905;3.613988014;training
0;211.0218668;1.277259612;8.922795404;training
0;188.055394;2.392157413;19.91214722;training
0;146.6363034;4.701175764;45.09179129;training
0;201.0908275;2.135792707;12.23717926;training
0;197.6760169;1.829228805;9.827714564;training
0;294.5008461;0.475537096;3.48403662;training
0;133.6266743;3.028478745;18.90074929;training
0;151.4973575;2.378601616;13.41377147;training
0;376.6739687;-0.301994862;2.065804377;training
0;135.4656928;3.530408567;29.57084228;training
0;747.6670485;-0.48871551;1.472350358;training
0;254.7796504;1.355749372;9.755149662;training
0;41.42929697;-0.488787902;1.444358632;training
0;382.7446819;0.837998232;5.874852592;training
0;369.6922589;-0.508980078;1.617453404;training
0;148.5419546;3.385076946;21.53496671;training
0;178.6846964;1.636989853;11.71834217;training
0;148.4393602;3.464569899;28.67315205;training
0;107.3211214;0.545327463;5.933494119;training
0;724.6205766;0.585541158;3.472820195;training
0;377.6628655;-0.686866694;1.461079872;training
0;134.5141466;0.759737377;4.408393064;training
0;91.15758386;3.392653247;20.52114196;training
1;71.08889555;8.600926672;99.29956077;training
1;61.65090933;7.620910721;77.67150502;training
1;90.93746449;7.101614543;72.98049816;training
1;483.4969686;0.61840916;3.356853994;training
1;127.0162336;5.331946489;43.49723412;training
1;214.936477;1.114672558;5.675567262;training
1;137.9052175;3.904962335;25.47097987;training
1;141.5987765;4.253888024;33.09794227;training
1;95.13883505;2.717972277;17.11058697;training
1;63.16858227;10.31565209;138.5772129;training
1;191.4082005;4.551021507;35.37999828;training
1;74.07172028;7.149018038;72.49331135;training
1;221.3849841;2.867748423;16.33135389;training
1;78.98985643;8.19222722;93.08841559;training
1;104.9319272;5.270663955;42.41958033;training
