1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
1;0;0.003323402;0.001661701;-4.60E-09;9.247685564e-07;0.001562872;1.799986648;training
