1;0.003690435;16.19475734;109;288.8482022;test
1;0.005335723;13.25954164;148;199.4390612;test
1;0.005659562;12.80195002;148;189.2356793;test
1;0.004134291;15.5950923;115;270.9882207;test
1;0.004431095;14.80620176;129;243.4622881;test
1;0.00477904;14.00290174;134;220.6589914;test
1;0.00324247;17.57695455;99;335.4601091;test
1;0.003514841;16.87004078;104;312.0233424;test
1;0.003252336;17.49236052;100;331.6934872;test
1;0.003267439;17.44190193;100;330.3945502;test
1;0.004258969;14.88117782;123;246.4625963;test
1;0.004146344;15.1586256;122;253.6464602;test
1;0.003260862;17.48031339;100;331.4380344;test
1;0.003286667;17.55100039;102;333.26603;test
1;0.00334329;17.3485327;100;328.6910949;test
0;0.00743224;11.31613035;184;150.236176;test
0;0.003310446;17.56992717;102;334.4052718;test
0;0.003504227;16.95734012;110;310.6083267;test
0;0.007965285;10.29601046;211;122.734909;test
0;0.003155706;17.89023067;97;346.5752747;test
0;0.003314774;17.31567224;101;326.0280711;test
0;0.00335931;17.35115213;103;326.5212801;test
0;0.004251637;15.22131877;127;255.1624738;test
0;0.00345837;16.96385839;104;315.0800128;test
0;0.003292014;17.44935221;101;330.5695864;test
0;0.003649599;16.69911253;111;304.1994608;test
0;0.003205989;17.68692063;99;338.3554983;test
0;0.003568037;16.66251998;107;303.8115462;test
0;0.003370127;17.18277244;102;321.4987009;test
0;0.003616473;16.41956234;109;295.2418593;test
0;0.003681603;16.20894521;111;287.3399848;test
0;0.004972385;13.9610943;132;221.0336463;test
0;0.003186054;17.76230877;98;341.6895158;test
0;0.003649822;16.38877615;107;296.1730971;test
0;0.004045831;15.85324193;118;276.3566112;test
0;0.003379606;17.44336152;101;331.8072409;test
0;0.00426867;14.83399016;122;246.1683159;test
0;0.003155706;17.89023067;97;346.5752747;test
0;0.003201025;17.7452593;98;341.4454704;test
0;0.004307133;15.00705602;126;249.6252895;test
0;0.004608106;14.2458977;128;230.1110642;test
0;0.003886916;15.67047955;113;272.7286499;test
0;0.00564582;12.79921311;158;185.3197416;test
0;0.006033485;12.33510425;164;173.6448324;test
