                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                 1.1641,                 2.1891,                 1.2223,                 1.5136,                 3.2036,                 1.1244,                0.81818,                    0.5,                0.66842,                0.54003,                 1.0498,                 1.9331,                 1.4867,                 1.8086,                  2.104,                  2.045,               0.001497,               0.001497,               0.001497
                    106,                 1.1155,                 1.2845,                 1.1317,                 1.4956,                 1.9497,                 1.1802,                0.97793,                    0.5,                0.58543,                0.50456,                0.95812,                 2.5478,                 1.3863,                 1.7151,                 2.4815,                 2.0338,              0.0014954,              0.0014954,              0.0014954
                    107,                 1.6664,                 2.2493,                  1.666,                 1.8311,                 3.2744,                 1.5831,                0.74299,                    0.5,                0.45243,                0.36678,                0.90464,                 3.0131,                  1.356,                 1.4818,                 2.7901,                 1.8442,              0.0014937,              0.0014937,              0.0014937
                    108,                0.82684,                 2.5378,                0.85011,                 1.1727,                   2.22,                0.87438,                0.97042,                    0.5,                0.52798,                0.45538,                0.97406,                 2.7705,                 1.4866,                 1.5308,                 2.4414,                 1.9219,              0.0014921,              0.0014921,              0.0014921
                    109,                 1.2324,                 1.3443,                 1.1488,                 1.3633,                 2.3555,                 1.1591,                0.97042,                    0.5,                0.52798,                0.45538,                0.97406,                 2.7705,                 1.4866,                 1.5308,                 2.4414,                 1.9219,              0.0014904,              0.0014904,              0.0014904
                    110,                 1.4204,                 1.5034,                 1.2694,                 1.6833,                 2.2692,                 1.2117,                      1,                0.48093,                0.56211,                0.46765,                 1.0556,                 2.6405,                  1.593,                 1.4863,                 2.1446,                 2.0707,              0.0014888,              0.0014888,              0.0014888
                    111,                 1.1584,                 1.3198,                 1.2104,                 1.5804,                 2.0759,                 1.2506,                      1,                0.49354,                0.62446,                0.49235,                 1.0234,                  1.647,                 1.5154,                 1.4986,                 1.9322,                 2.0744,              0.0014871,              0.0014871,              0.0014871
                    112,                 1.2145,                 1.4706,                 1.2446,                 1.4557,                 2.3066,                 1.3559,                0.36025,                   0.75,                0.74946,                0.53568,                0.99791,                 1.2702,                 1.3884,                 1.4909,                 1.8075,                 1.9909,              0.0014855,              0.0014855,              0.0014855
                    113,                  1.032,                 1.8206,                 1.1698,                 1.3185,                 2.6156,                 1.1686,                0.36025,                   0.75,                0.74946,                0.53568,                0.99791,                 1.2702,                 1.3884,                 1.4909,                 1.8075,                 1.9909,              0.0014838,              0.0014838,              0.0014838
                    114,                 1.0586,                 1.2403,                 1.0888,                 1.4303,                 1.8397,                 1.1778,                0.42956,                0.74799,                0.62713,                0.46305,                 1.0778,                 1.2123,                 1.3455,                 1.5643,                 1.9349,                 1.9221,              0.0014822,              0.0014822,              0.0014822
                    115,                  1.205,                 2.0033,                 1.1707,                 1.6683,                 2.9717,                 1.1845,                0.81688,                    0.5,                0.48437,                0.36542,                 1.0568,                 1.2273,                 1.2367,                  1.724,                 2.1618,                 1.6982,              0.0014805,              0.0014805,              0.0014805
                    116,                 1.1592,                 1.4006,                 1.1981,                 1.6423,                 2.2934,                 1.2842,                 0.9727,                    0.5,                0.53934,                0.42331,                0.92728,                 1.0632,                  1.187,                 1.8805,                 1.5681,                 1.8262,              0.0014789,              0.0014789,              0.0014789
                    117,                 1.1026,                   1.18,                 1.1374,                 1.7561,                 1.8683,                 1.1739,                 0.9727,                    0.5,                0.53934,                0.42331,                0.92728,                 1.0632,                  1.187,                 1.8805,                 1.5681,                 1.8262,              0.0014772,              0.0014772,              0.0014772
                    118,                 1.1222,                 1.5768,                 1.1038,                 1.4438,                 1.9559,                 1.1211,                0.98263,                    0.5,                0.52562,                0.41531,                0.91582,                0.98703,                 1.2101,                 1.6942,                 1.7616,                 1.6107,              0.0014756,              0.0014756,              0.0014756
                    119,                 1.0981,                 1.6262,                 1.1768,                 1.6831,                 2.3594,                 1.2891,                0.96577,                    0.5,                0.51716,                0.41703,                0.93944,                0.93707,                 1.1462,                 1.7344,                 1.8483,                 1.5675,              0.0014739,              0.0014739,              0.0014739
                    120,                 1.0618,                 1.2587,                 1.2349,                 1.5412,                 2.0068,                 1.1597,                 0.9715,                    0.5,                0.58795,                0.42004,                0.98271,                 1.1087,                 1.1453,                 1.6328,                  1.991,                 1.5928,              0.0014723,              0.0014723,              0.0014723
                    121,                 1.2029,                 1.5745,                 1.2275,                 1.4141,                 2.2582,                 1.2205,                 0.9715,                    0.5,                0.58795,                0.42004,                0.98271,                 1.1087,                 1.1453,                 1.6328,                  1.991,                 1.5928,              0.0014706,              0.0014706,              0.0014706
                    122,                 1.1623,                 1.2553,                 1.1691,                 1.5433,                 1.7799,                  1.264,                0.95647,                    0.5,                0.54769,                0.42095,                 0.9929,                 1.7109,                  1.196,                 1.8298,                 2.0167,                 1.7047,               0.001469,               0.001469,               0.001469
                    123,                 1.2376,                 1.6362,                 1.1383,                 1.7036,                 2.1411,                 1.2152,                0.44753,                   0.75,                0.58067,                0.43432,                 1.0454,                  2.725,                 1.2317,                 1.8512,                 2.1892,                 1.7685,              0.0014673,              0.0014673,              0.0014673
                    124,                 1.3083,                  1.296,                 1.2287,                 1.5709,                 2.0627,                 1.1937,                 0.4845,                   0.75,                0.58065,                0.45041,                 1.0254,                 2.9934,                 1.2746,                 1.6792,                 2.0596,                 1.7213,              0.0014657,              0.0014657,              0.0014657
                    125,                 1.0945,                 1.3075,                 1.1857,                 1.6322,                 1.8798,                 1.1757,                 0.4845,                   0.75,                0.58065,                0.45041,                 1.0254,                 2.9934,                 1.2746,                 1.6792,                 2.0596,                 1.7213,               0.001464,               0.001464,               0.001464
                    126,                 1.1484,                 1.3273,                 1.1881,                  1.553,                 1.8863,                 1.1535,                0.51662,                   0.75,                0.74564,                0.48657,                0.97851,                   2.85,                 1.2007,                 1.6249,                 1.9524,                 1.6986,              0.0014624,              0.0014624,              0.0014624
                    127,                 1.2543,                 1.5201,                 1.1663,                 1.6444,                 1.8439,                 1.1603,                0.67265,                   0.75,                0.74568,                0.45864,                 1.0431,                 2.5527,                 1.2645,                 1.5863,                 2.2716,                 1.6902,              0.0014607,              0.0014607,              0.0014607
                    128,                  1.143,                 1.2652,                 1.1646,                 1.5416,                 1.7328,                 1.1691,                0.63875,                   0.75,                0.66466,                0.42648,                 1.0383,                 2.2205,                 1.2416,                 1.5851,                 1.8015,                 1.6795,              0.0014591,              0.0014591,              0.0014591
                    129,                  1.276,                 1.4576,                 1.2994,                 1.6469,                 2.1116,                 1.3315,                0.63875,                   0.75,                0.66466,                0.42648,                 1.0383,                 2.2205,                 1.2416,                 1.5851,                 1.8015,                 1.6795,              0.0014574,              0.0014574,              0.0014574
                    130,                0.97241,                 1.0513,                  1.118,                 1.1914,                 1.5875,                 1.2138,                0.62638,                   0.75,                0.66526,                 0.5005,                0.89261,                 1.9199,                 1.0815,                 1.5649,                 1.5647,                 1.6811,              0.0014558,              0.0014558,              0.0014558
                    131,                 1.1293,                 1.2859,                 1.1861,                 1.5312,                  1.928,                 1.1443,                 0.7042,                0.63472,                0.66514,                0.50048,                0.86184,                 1.6408,                 1.0579,                 1.4084,                 1.4357,                 1.6217,              0.0014541,              0.0014541,              0.0014541
                    132,                0.94586,                 1.0956,                 1.0377,                 1.4975,                 1.6382,                 1.1203,                0.76758,                    0.5,                0.66235,                 0.5069,                0.85655,                 1.2682,                 1.0508,                 1.3659,                 1.3617,                 1.6223,              0.0014525,              0.0014525,              0.0014525
                    133,                 1.7503,                 2.0142,                 1.5342,                 1.9184,                 2.4535,                 1.3355,                0.76758,                    0.5,                0.66235,                 0.5069,                0.85655,                 1.2682,                 1.0508,                 1.3659,                 1.3617,                 1.6223,              0.0014508,              0.0014508,              0.0014508
                    134,                 1.0538,                 1.0328,                 1.1321,                  1.531,                 1.5933,                  1.162,                0.66108,                 0.6596,                0.75149,                0.58354,                0.93007,                0.96748,                 1.0856,                 1.3956,                 1.3688,                 1.6273,              0.0014492,              0.0014492,              0.0014492
                    135,                 1.2916,                 1.2774,                 1.1245,                 1.6292,                 1.8106,                 1.1984,                0.57796,                   0.75,                0.75246,                 0.6083,                0.88715,                0.84968,                  1.093,                 1.5229,                 1.7823,                 1.5253,              0.0014475,              0.0014475,              0.0014475
                    136,                0.99767,                 1.3312,                 1.0312,                  1.215,                 1.9211,                 1.0185,                0.86379,                0.66139,                0.76167,                0.60703,                0.89306,                0.76565,                 1.1198,                 1.4842,                 1.4887,                 1.5173,              0.0014459,              0.0014459,              0.0014459
                    137,                0.77104,                 1.7781,                0.82211,                 1.1033,                 1.6969,                 0.8205,                0.86379,                0.66139,                0.76167,                0.60703,                0.89306,                0.76565,                 1.1198,                 1.4842,                 1.4887,                 1.5173,              0.0014442,              0.0014442,              0.0014442
                    138,                 1.1221,                 1.2109,                 1.1829,                 1.5214,                 1.7999,                 1.2502,                0.73733,                 0.7059,                0.78667,                0.62405,                0.89205,                0.84747,                 1.0922,                 1.4223,                 1.4809,                 1.4578,              0.0014426,              0.0014426,              0.0014426
                    139,                 1.3137,                 1.2347,                 1.1534,                 1.7735,                 1.6934,                 1.1516,                0.70894,                0.71439,                0.63125,                0.56059,                0.85867,                0.87055,                 1.0872,                  1.334,                 1.5233,                 1.3925,              0.0014409,              0.0014409,              0.0014409
                    140,                  1.279,                 1.3069,                 1.2941,                 1.5737,                 1.7645,                 1.1915,                0.68781,                   0.75,                0.62181,                0.56793,                0.82448,                0.93597,                 1.0696,                 1.3987,                 1.5016,                 1.4089,              0.0014393,              0.0014393,              0.0014393
                    141,                 1.1877,                 1.3443,                 1.2583,                 1.5824,                 2.0595,                 1.3184,                0.68781,                   0.75,                0.62181,                0.56793,                0.82448,                0.93597,                 1.0696,                 1.3987,                 1.5016,                 1.4089,              0.0014376,              0.0014376,              0.0014376
                    142,                 1.2403,                 1.1922,                 1.2396,                 1.4523,                 1.9912,                 1.1391,                0.58456,                0.72339,                 0.6218,                 0.5432,                0.78728,                0.96863,                 1.0814,                 1.2762,                 1.5646,                 1.2853,               0.001436,               0.001436,               0.001436
                    143,                0.90684,                0.99033,                 1.0281,                 1.2344,                  1.363,                 1.0446,                 0.4745,                0.74598,                0.62181,                0.55825,                0.79933,                0.94146,                 1.0921,                 1.4569,                 1.3007,                  1.279,              0.0014343,              0.0014343,              0.0014343
                    144,                 1.0522,                  1.078,                 1.1125,                 1.5522,                 1.7308,                 1.0819,                0.99153,                    0.5,                0.62182,                0.55047,                0.82086,                 0.9615,                 1.0261,                 1.4081,                 1.3751,                 1.2112,              0.0014327,              0.0014327,              0.0014327
                    145,                 1.0664,                 1.0454,                 1.1473,                 1.3454,                 1.6426,                 1.2218,                0.99153,                    0.5,                0.62182,                0.55047,                0.82086,                 0.9615,                 1.0261,                 1.4081,                 1.3751,                 1.2112,               0.001431,               0.001431,               0.001431
                    146,                 1.1474,                  1.237,                 1.1742,                 1.4084,                 1.8995,                  1.204,                0.98417,                    0.5,                0.62177,                0.55152,                0.79623,                0.95254,                0.99181,                 1.3316,                 1.5598,                 1.1373,              0.0014294,              0.0014294,              0.0014294
                    147,                 1.1749,                 1.1847,                 1.2812,                 1.3841,                 1.9997,                 1.1379,                 0.9779,                    0.5,                0.62178,                 0.5523,                0.73111,                0.98936,                0.95886,                 1.3072,                 1.6576,                  1.115,              0.0014277,              0.0014277,              0.0014277
                    148,                0.71905,                 1.7064,                0.77104,                0.94152,                 1.5334,                0.80029,                0.96091,                    0.5,                0.56004,                0.52485,                0.74543,                 1.1709,                0.97309,                 1.2526,                 1.8222,                 1.1163,              0.0014261,              0.0014261,              0.0014261
                    149,                 1.2657,                 1.3704,                 1.2934,                 1.6242,                 1.8317,                 1.1957,                0.96091,                    0.5,                0.56004,                0.52485,                0.74543,                 1.1709,                0.97309,                 1.2526,                 1.8222,                 1.1163,              0.0014244,              0.0014244,              0.0014244
                    150,                  1.158,                 1.2442,                 1.2295,                  1.339,                 1.9999,                 1.2729,                0.34284,                   0.75,                0.62649,                0.39044,                0.74711,                0.98764,                 1.0038,                 1.1831,                 1.9634,                 1.1187,              0.0014228,              0.0014228,              0.0014228
                    151,                 1.0296,                 1.2462,                 1.1644,                 1.3359,                 1.8184,                 1.1322,                      1,                0.46621,                0.58079,                0.48044,                0.76861,                0.97282,                 1.0193,                 1.2949,                 1.8205,                 1.1628,              0.0014211,              0.0014211,              0.0014211
                    152,                 1.1718,                 1.1042,                 1.1177,                 1.7792,                 1.6954,                 1.1437,                0.94534,                    0.5,                0.54773,                0.48322,                 0.7774,                 1.0473,                0.99724,                 1.2084,                 2.1066,                 1.1372,              0.0014195,              0.0014195,              0.0014195
                    153,                  2.205,                 3.2531,                 1.9355,                 1.7019,                 2.7025,                 1.0702,                0.94534,                    0.5,                0.54773,                0.48322,                 0.7774,                 1.0473,                0.99724,                 1.2084,                 2.1066,                 1.1372,              0.0014178,              0.0014178,              0.0014178
                    154,                 1.0688,                0.89584,                 1.1209,                 1.4146,                 1.4861,                 1.2522,                0.89614,                    0.5,                0.53949,                0.48024,                0.80365,                 1.1857,                 1.0027,                 1.0116,                 2.4517,                 1.0267,              0.0014161,              0.0014161,              0.0014161
                    155,                 1.1666,                 1.2094,                 1.1334,                 1.5298,                  1.938,                 1.0971,                0.73785,                    0.5,                0.43036,                0.40348,                0.82775,                 1.2897,                 0.9993,                0.88515,                 2.4405,                 0.9894,              0.0014145,              0.0014145,              0.0014145
                    156,                 1.1516,                 1.1549,                  1.085,                 1.6554,                 1.6312,                   1.18,                0.79946,                    0.5,                 0.5172,                0.49222,                0.85769,                 1.3812,                 1.0071,                  1.065,                 2.1198,                 1.3052,              0.0014128,              0.0014128,              0.0014128
                    157,                 1.1967,                 1.1669,                 1.1683,                 1.5415,                 1.9024,                 1.1553,                0.79946,                    0.5,                 0.5172,                0.49222,                0.85769,                 1.3812,                 1.0071,                  1.065,                 2.1198,                 1.3052,              0.0014112,              0.0014112,              0.0014112
                    158,                  0.925,                 1.0322,                 1.1106,                 1.2429,                 1.6482,                 1.1351,                      1,                0.46179,                0.53348,                0.45584,                0.86859,                 1.1696,                 1.0101,                 1.2156,                 1.8036,                 1.3877,              0.0014095,              0.0014095,              0.0014095
                    159,                 1.0422,                 1.2475,                  1.115,                  1.478,                 1.8977,                 1.2108,                      1,                0.48463,                0.54755,                0.47622,                0.85205,                 1.0907,                 1.0254,                 1.2004,                 1.6426,                 1.3518,              0.0014079,              0.0014079,              0.0014079
                    160,                  1.047,                0.95116,                 1.0465,                  1.573,                 1.4587,                 1.0393,                0.81669,                    0.5,                0.44563,                0.39905,                0.80683,                 1.2602,                 1.0116,                 1.2189,                  1.919,                 1.3158,              0.0014062,              0.0014062,              0.0014062
                    161,                 1.0369,                 1.1056,                 1.1865,                 1.3561,                 1.9876,                 1.1837,                0.81669,                    0.5,                0.44563,                0.39905,                0.80683,                 1.2602,                 1.0116,                 1.2189,                  1.919,                 1.3158,              0.0014046,              0.0014046,              0.0014046
                    162,                 1.7162,                 1.8794,                 2.0637,                 1.6519,                 1.7341,                 1.6867,                0.82038,                    0.5,                0.45548,                0.40092,                0.76083,                 1.2997,                 1.0158,                 1.4529,                 1.7152,                 1.3932,              0.0014029,              0.0014029,              0.0014029
                    163,                  2.467,                 2.1789,                 1.9536,                 1.4385,                 1.7358,                 1.1997,                0.33156,                    0.5,                0.45366,                0.40091,                0.77266,                 1.3827,                 1.0292,                 1.4544,                 1.7613,                 1.3463,              0.0014013,              0.0014013,              0.0014013
                    164,                 1.2462,                 1.2447,                 1.1946,                 1.7172,                 1.6038,                 1.2207,                0.33017,                0.49052,                 0.4525,                 0.4131,                 0.7801,                 1.3822,                  1.033,                 1.3974,                 2.0859,                  1.195,              0.0013996,              0.0013996,              0.0013996
                    165,                0.96386,                 1.1703,                 1.0611,                 1.5781,                 1.6824,                 1.2542,                0.33017,                0.49052,                 0.4525,                 0.4131,                 0.7801,                 1.3822,                  1.033,                 1.3974,                 2.0859,                  1.195,               0.001398,               0.001398,               0.001398
                    166,                 1.0432,                 1.2195,                 1.2225,                 1.4159,                 1.8879,                 1.2809,                0.29533,                0.51681,                0.50193,                0.45017,                0.80912,                 1.3181,                 1.0486,                 1.3236,                 1.9056,                 1.1829,              0.0013963,              0.0013963,              0.0013963
                    167,                 1.1001,                 1.2477,                 1.2045,                 1.4959,                 1.8379,                 1.2071,                0.28133,                0.64747,                0.43492,                0.38779,                0.85737,                 1.4471,                 1.0762,                 1.3972,                 1.6967,                 1.3025,              0.0013947,              0.0013947,              0.0013947
                    168,                 1.2044,                 1.2462,                 1.2181,                 1.7303,                  1.846,                 1.2517,                0.40644,                0.71346,                0.47657,                0.42942,                0.85034,                 1.4519,                 1.0906,                 1.3844,                   1.63,                 1.2905,               0.001393,               0.001393,               0.001393
                    169,                 1.0292,                 1.1247,                 1.0921,                  1.374,                 1.6768,                  1.153,                0.40644,                0.71346,                0.47657,                0.42942,                0.85034,                 1.4519,                 1.0906,                 1.3844,                   1.63,                 1.2905,              0.0013914,              0.0013914,              0.0013914
                    170,                 1.2802,                 1.3463,                 1.2399,                 1.6805,                 1.7953,                 1.1528,                0.41942,                0.72232,                0.49719,                0.41153,                0.87529,                 1.3372,                 1.0772,                 1.4248,                 1.4087,                 1.2905,              0.0013897,              0.0013897,              0.0013897
                    171,                 1.0731,                 1.0225,                 1.1201,                 1.3074,                 1.6308,                 1.1041,                0.32007,                   0.75,                0.49723,                   0.42,                0.82242,                 1.0879,                 1.0611,                 1.3583,                  1.245,                 1.3058,              0.0013881,              0.0013881,              0.0013881
                    172,                 1.0414,                 1.0614,                  1.147,                 1.4527,                 1.6038,                 1.2236,                 0.4405,                0.72781,                0.62184,                0.53205,                0.84142,                0.94851,                 1.0844,                  1.362,                  1.292,                 1.3421,              0.0013864,              0.0013864,              0.0013864
                    173,                 1.0635,                0.91361,                 1.0858,                 1.2424,                 1.4798,                 1.0895,                 0.4405,                0.72781,                0.62184,                0.53205,                0.84142,                0.94851,                 1.0844,                  1.362,                  1.292,                 1.3421,              0.0013848,              0.0013848,              0.0013848
                    174,                 1.1143,                 1.1557,                 1.2207,                 1.3859,                 2.0803,                 1.3795,                0.43352,                 0.7268,                0.62182,                0.52622,                0.88146,                0.89353,                 1.0819,                  1.296,                 1.2336,                 1.3455,              0.0013831,              0.0013831,              0.0013831
                    175,                 1.2497,                 1.2699,                 1.2835,                 1.3895,                 1.9773,                 1.2488,                0.43242,                0.69992,                0.62183,                0.53814,                0.93817,                0.95381,                 1.1203,                 1.2014,                  1.156,                 1.2846,              0.0013815,              0.0013815,              0.0013815
                    176,                0.67636,                  1.245,                0.80293,                0.81678,                 1.2554,                0.85145,                      1,                0.49019,                0.74566,                0.64633,                0.95137,                 1.2833,                 1.1081,                 1.1871,                 1.3127,                 1.1838,              0.0013798,              0.0013798,              0.0013798
                    177,                 1.0455,                 1.2113,                 1.1391,                 1.2846,                 1.8406,                 1.2144,                      1,                0.49019,                0.74566,                0.64633,                0.95137,                 1.2833,                 1.1081,                 1.1871,                 1.3127,                 1.1838,              0.0013782,              0.0013782,              0.0013782
                    178,                 1.2759,                  1.258,                 1.2335,                 1.8334,                 2.1019,                 1.3946,                      1,                0.47688,                0.58078,                0.52684,                0.87704,                  1.192,                 1.1007,                 1.1196,                 1.6747,                 1.1246,              0.0013765,              0.0013765,              0.0013765
                    179,                0.98044,                  1.143,                 1.1486,                 1.2607,                 1.3528,                 1.1994,                0.89601,                    0.5,                0.56025,                0.51041,                0.91148,                 1.1174,                 1.1399,                 1.0669,                 1.9607,                 1.1015,              0.0013749,              0.0013749,              0.0013749
                    180,                 1.2848,                 1.5283,                 1.3714,                 1.5207,                 1.9507,                 1.2374,                0.99049,                    0.5,                0.58101,                0.48139,                0.96055,                  1.251,                 1.1979,                 1.4483,                 1.9826,                 1.2367,              0.0013732,              0.0013732,              0.0013732
                    181,                 1.2093,                 1.5638,                 1.2773,                 1.4543,                 1.9537,                 1.2726,                0.99049,                    0.5,                0.58101,                0.48139,                0.96055,                  1.251,                 1.1979,                 1.4483,                 1.9826,                 1.2367,              0.0013716,              0.0013716,              0.0013716
                    182,                  1.154,                 1.3951,                 1.3006,                 1.4554,                  2.024,                  1.196,                      1,                0.46787,                0.74927,                0.63527,                0.88009,                0.94603,                 1.1035,                 1.1538,                 1.5697,                 1.0693,              0.0013699,              0.0013699,              0.0013699
                    183,                 1.2243,                 1.2735,                 1.1383,                 1.7068,                 1.8302,                  1.212,                0.98984,                    0.5,                0.74615,                0.65499,                0.83177,                0.95333,                 1.0031,                 1.1211,                 1.4624,                 1.0673,              0.0013683,              0.0013683,              0.0013683
                    184,                  1.104,                 1.1656,                 1.1377,                 1.3855,                 1.5967,                 1.1897,                      1,                0.47763,                0.74618,                 0.6741,                0.83919,                 1.0888,                0.95757,                 1.0735,                 1.2827,                 1.0835,              0.0013666,              0.0013666,              0.0013666
                    185,                 1.0878,                 1.1661,                 1.0918,                 1.4285,                 1.7143,                 1.1122,                      1,                0.47763,                0.74618,                 0.6741,                0.83919,                 1.0888,                0.95757,                 1.0735,                 1.2827,                 1.0835,               0.001365,               0.001365,               0.001365
                    186,                 1.0344,                0.96911,                 1.0779,                 1.3401,                  1.475,                 1.0706,                      1,                0.47317,                0.74629,                0.67769,                0.83797,                 1.2457,                0.95946,                  1.057,                  1.234,                 1.0943,              0.0013633,              0.0013633,              0.0013633
                    187,                 1.1914,                 1.2295,                 1.1877,                 1.4452,                 1.6781,                 1.1993,                0.97322,                    0.5,                0.62235,                0.59939,                0.80194,                 1.3889,                 0.9643,                 1.1084,                 1.2331,                 1.1058,              0.0013617,              0.0013617,              0.0013617
                    188,                 1.0562,                  1.249,                  1.221,                 1.3623,                 1.7164,                 1.2581,                0.98182,                    0.5,                0.58097,                0.55107,                0.79518,                 1.3832,                 0.9903,                 1.1775,                 1.5216,                 1.1608,                0.00136,                0.00136,                0.00136
                    189,                 1.1155,                 1.0183,                 1.1899,                 1.2703,                 1.5584,                  1.174,                0.98182,                    0.5,                0.58097,                0.55107,                0.79518,                 1.3832,                 0.9903,                 1.1775,                 1.5216,                 1.1608,              0.0013584,              0.0013584,              0.0013584
                    190,                 1.0665,                  1.166,                  1.122,                 1.3399,                 1.6098,                 1.2388,                 0.9863,                    0.5,                 0.5602,                0.47821,                0.82463,                 1.6048,                   1.01,                 1.3176,                 1.5451,                 1.2281,              0.0013567,              0.0013567,              0.0013567
                    191,                 1.0556,                  1.217,                 1.0583,                 1.3285,                 1.5011,                 1.0237,                0.98823,                    0.5,                0.51725,                0.45879,                0.86017,                 1.5873,                 1.0392,                 1.3809,                 1.7644,                 1.2858,              0.0013551,              0.0013551,              0.0013551
                    192,                  1.246,                 1.0911,                 1.2937,                 1.5809,                 1.4811,                 1.2951,                      1,                0.49463,                 0.5004,                0.45197,                 0.8642,                 1.9941,                 1.0706,                 1.4675,                  2.103,                 1.2024,              0.0013534,              0.0013534,              0.0013534
                    193,                0.94066,                 1.0103,                  1.093,                 1.4669,                 1.5787,                 1.1973,                      1,                0.49463,                 0.5004,                0.45197,                 0.8642,                 1.9941,                 1.0706,                 1.4675,                  2.103,                 1.2024,              0.0013518,              0.0013518,              0.0013518
                    194,                 1.2385,                 1.2819,                 1.2162,                 1.6238,                  1.791,                 1.2321,                      1,                0.48644,                 0.4975,                 0.4181,                0.89029,                 2.6013,                 1.1266,                 1.5264,                 2.3821,                 1.3095,              0.0013501,              0.0013501,              0.0013501
                    195,                 1.2229,                 1.5192,                  1.238,                 1.4849,                 1.9644,                 1.2235,                      1,                0.48409,                 0.4975,                0.42801,                0.80584,                 2.5852,                 1.0958,                 1.4178,                 2.4263,                 1.2776,              0.0013485,              0.0013485,              0.0013485
                    196,                 1.1877,                 1.3742,                 1.2165,                 1.6998,                  2.005,                 1.2154,                 0.8109,                    0.5,                0.41674,                 0.3518,                0.70733,                 2.2762,                  1.021,                 1.3343,                 2.3468,                 1.1996,              0.0013468,              0.0013468,              0.0013468
                    197,                0.94945,                0.99807,                 1.0748,                 1.3291,                 1.3802,                  1.107,                 0.8109,                    0.5,                0.41674,                 0.3518,                0.70733,                 2.2762,                  1.021,                 1.3343,                 2.3468,                 1.1996,              0.0013452,              0.0013452,              0.0013452
                    198,                 1.2029,                 1.0071,                 1.0673,                 1.6609,                 1.6114,                 1.1402,                0.97717,                   0.25,                0.40868,                0.32154,                0.65155,                 1.9531,                0.99814,                 1.2932,                 2.2273,                 1.2205,              0.0013435,              0.0013435,              0.0013435
                    199,                 1.1759,                 1.0342,                 1.0579,                 1.4186,                 1.4492,                 1.0608,                 0.5801,                   0.75,                0.62076,                0.43285,                0.67642,                 1.2071,                0.98724,                 1.2959,                 1.6764,                 1.2699,              0.0013419,              0.0013419,              0.0013419
                    200,                 1.0264,                 1.0204,                 1.1216,                 1.3382,                 1.4386,                 1.1003,                0.34329,                   0.75,                0.66236,                0.48318,                0.69443,                0.93686,                0.97886,                 1.2553,                 1.2422,                 1.3629,              0.0013402,              0.0013402,              0.0013402
                    201,                 1.2253,                 1.1448,                 1.1799,                 1.6247,                 1.5743,                 1.1582,                0.34329,                   0.75,                0.66236,                0.48318,                0.69443,                0.93686,                0.97886,                 1.2553,                 1.2422,                 1.3629,              0.0013386,              0.0013386,              0.0013386
                    202,                 1.0148,                 1.1355,                 1.2249,                 1.3326,                 1.7067,                 1.2488,                0.45034,                   0.75,                0.66237,                0.58058,                0.75122,                0.88889,                 1.0048,                  1.234,                 1.1531,                 1.3564,              0.0013369,              0.0013369,              0.0013369
                    203,                  1.134,                 1.1912,                 1.1541,                 1.4862,                 1.9074,                 1.1487,                0.43759,                   0.75,                0.74565,                0.63994,                0.86564,                 1.0585,                 1.0534,                 1.2276,                 1.1808,                 1.3493,              0.0013353,              0.0013353,              0.0013353
                    204,                 1.2858,                 1.5075,                 1.3815,                 1.7574,                 2.0971,                 1.3543,                0.38102,                   0.75,                 0.7456,                0.66688,                0.93074,                 1.1092,                 1.0544,                 1.2632,                 1.3394,                 1.4074,              0.0013336,              0.0013336,              0.0013336
                    205,                0.92702,                0.93169,                 1.0017,                 1.5012,                 1.2494,                 1.0418,                0.38102,                   0.75,                 0.7456,                0.66688,                0.93074,                 1.1092,                 1.0544,                 1.2632,                 1.3394,                 1.4074,               0.001332,               0.001332,               0.001332
                    206,                 1.2673,                 1.9396,                 1.2557,                 1.2967,                  1.879,                 1.0885,                0.41778,                   0.75,                0.75377,                0.63179,                0.82218,                  1.232,                0.97586,                 1.2758,                 1.5842,                 1.2972,              0.0013303,              0.0013303,              0.0013303
                    207,                 1.0326,                 1.0442,                 1.1095,                 1.4098,                 1.4587,                 1.1186,                0.50153,                   0.75,                0.76167,                0.63636,                0.75314,                 1.3899,                0.92527,                 1.2974,                  1.388,                 1.1731,              0.0013287,              0.0013287,              0.0013287
                    208,                 1.2884,                 1.1916,                 1.3365,                 1.5706,                 1.5909,                 1.2196,                0.51931,                   0.75,                0.76674,                0.66089,                0.75487,                 1.5983,                0.94241,                 1.1953,                 1.3541,                 1.1413,               0.001327,               0.001327,               0.001327
                    209,                0.85837,                 1.0211,                 1.0191,                 1.2019,                 1.2994,                 1.1137,                0.51931,                   0.75,                0.76674,                0.66089,                0.75487,                 1.5983,                0.94241,                 1.1953,                 1.3541,                 1.1413,              0.0013254,              0.0013254,              0.0013254
                    210,                 1.2653,                 1.1405,                  1.195,                 1.6882,                 1.9173,                 1.2324,                0.56407,                   0.75,                0.77278,                0.66648,                 0.7494,                 1.6897,                0.94894,                  1.163,                  1.313,                 1.1319,              0.0013237,              0.0013237,              0.0013237
